iteration,bucketValue,magnetism
611,0,0.464506
612,0,0.464506
613,0,0.464506
614,0,0.464506
615,0,0.464506
616,4,0.466049
617,4,0.466049
618,4,0.467593
619,4,0.467593
620,8,0.469136
621,0,0.467593
622,0,0.469136
623,0,0.469136
624,0,0.467593
625,4,0.469136
626,4,0.469136
627,0,0.467593
628,0,0.467593
629,0,0.466049
630,0,0.466049
631,0,0.466049
632,0,0.466049
633,8,0.467593
634,12,0.466049
635,4,0.464506
636,4,0.462963
637,0,0.464506
638,0,0.462963
639,8,0.464506
640,4,0.462963
641,0,0.46142
642,0,0.46142
643,4,0.462963
644,4,0.46142
645,0,0.459877
646,0,0.459877
647,0,0.459877
648,0,0.46142
649,0,0.46142
650,0,0.46142
651,0,0.46142
652,0,0.462963
653,0,0.46142
654,0,0.46142
655,4,0.462963
656,4,0.46142
657,4,0.459877
658,4,0.46142
659,4,0.462963
660,0,0.46142
661,4,0.462963
662,8,0.464506
663,4,0.462963
664,0,0.46142
665,0,0.462963
666,0,0.46142
667,0,0.46142
668,0,0.46142
669,0,0.462963
670,0,0.462963
671,0,0.462963
672,4,0.464506
673,8,0.466049
674,4,0.464506
675,0,0.462963
676,0,0.462963
677,0,0.46142
678,0,0.46142
679,4,0.462963
680,0,0.46142
681,4,0.462963
682,4,0.462963
683,0,0.46142
684,0,0.459877
685,0,0.459877
686,0,0.458333
687,0,0.45679
688,8,0.458333
689,0,0.45679
690,0,0.45679
691,4,0.458333
692,0,0.45679
693,0,0.45679
694,0,0.45679
695,0,0.45679
696,0,0.45679
697,0,0.45679
698,0,0.45679
699,0,0.45679
700,0,0.45679
701,0,0.45679
702,0,0.455247
703,4,0.45679
704,4,0.45679
705,4,0.455247
706,0,0.453704
707,0,0.453704
708,0,0.453704
709,0,0.453704
710,0,0.453704
711,0,0.453704
712,4,0.455247
713,4,0.455247
714,8,0.45679
715,4,0.455247
716,4,0.455247
717,8,0.45679
718,0,0.455247
719,0,0.455247
720,0,0.453704
721,0,0.453704
722,0,0.453704
723,0,0.453704
724,0,0.453704
725,0,0.455247
726,4,0.45679
