iteration,bucketValue,magnetism
1188,0,0.50463
1189,0,0.50463
1190,0,0.50463
1191,0,0.50463
1192,0,0.50463
1193,0,0.503086
1194,0,0.503086
1195,0,0.503086
1196,0,0.503086
1197,4,0.50463
1198,4,0.50463
1199,0,0.503086
1200,0,0.50463
1201,0,0.503086
1202,0,0.503086
1203,0,0.503086
1204,0,0.503086
1205,0,0.503086
1206,0,0.503086
1207,0,0.501543
1208,4,0.503086
1209,4,0.50463
1210,0,0.503086
1211,0,0.503086
1212,0,0.503086
1213,0,0.501543
1214,0,0.501543
1215,0,0.501543
1216,4,0.503086
1217,4,0.501543
1218,8,0.503086
1219,0,0.501543
1220,0,0.501543
1221,4,0.503086
1222,4,0.503086
1223,4,0.503086
1224,4,0.503086
1225,4,0.503086
1226,4,0.501543
1227,0,0.5
1228,0,0.498457
1229,0,0.496914
1230,0,0.496914
1231,4,0.498457
1232,4,0.498457
1233,0,0.496914
1234,4,0.498457
1235,0,0.496914
1236,0,0.498457
1237,0,0.496914
1238,0,0.49537
1239,0,0.49537
1240,0,0.49537
1241,0,0.496914
1242,4,0.498457
1243,4,0.5
1244,4,0.498457
1245,4,0.498457
1246,4,0.5
1247,0,0.498457
1248,0,0.498457
1249,0,0.498457
1250,8,0.5
1251,8,0.498457
1252,4,0.496914
1253,0,0.49537
1254,0,0.496914
1255,0,0.496914
1256,0,0.496914
1257,0,0.496914
1258,0,0.496914
1259,0,0.496914
1260,0,0.496914
1261,0,0.498457
1262,0,0.498457
1263,0,0.496914
1264,0,0.496914
1265,8,0.498457
1266,4,0.496914
1267,4,0.49537
1268,4,0.493827
1269,4,0.493827
1270,8,0.492284
1271,0,0.490741
1272,4,0.492284
1273,4,0.492284
1274,0,0.493827
1275,0,0.493827
1276,0,0.493827
1277,4,0.49537
1278,4,0.49537
1279,4,0.49537
1280,4,0.49537
1281,4,0.49537
1282,8,0.496914
1283,4,0.49537
1284,4,0.49537
1285,4,0.49537
1286,0,0.493827
1287,0,0.493827
1288,0,0.493827
1289,0,0.493827
1290,0,0.49537
1291,0,0.49537
1292,4,0.496914
1293,4,0.49537
1294,0,0.493827
1295,0,0.493827
1296,0,0.493827
1297,0,0.492284
1298,0,0.490741
1299,4,0.489198
1300,4,0.489198
1301,0,0.487654
1302,0,0.487654
1303,0,0.487654
1304,0,0.486111
1305,0,0.486111
1306,0,0.486111
1307,0,0.484568
1308,4,0.483025
1309,4,0.483025
1310,8,0.481481
1311,8,0.479938
1312,12,0.481481
1313,4,0.479938
1314,8,0.478395
1315,0,0.476852
1316,0,0.476852
1317,0,0.476852
1318,0,0.478395
1319,0,0.478395
1320,0,0.478395
1321,0,0.478395
1322,0,0.478395
1323,0,0.478395
1324,0,0.478395
1325,0,0.476852
1326,4,0.478395
1327,4,0.478395
1328,0,0.476852
1329,0,0.476852
1330,0,0.475309
1331,0,0.475309
1332,0,0.475309
1333,0,0.475309
1334,4,0.476852
1335,4,0.478395
1336,0,0.476852
1337,0,0.476852
1338,0,0.476852
1339,0,0.476852
1340,0,0.476852
1341,0,0.476852
1342,0,0.476852
1343,0,0.476852
1344,0,0.476852
1345,0,0.476852
1346,0,0.476852
1347,4,0.478395
1348,0,0.476852
1349,0,0.475309
1350,0,0.475309
1351,0,0.475309
1352,0,0.473765
1353,0,0.475309
1354,0,0.475309
1355,0,0.475309
1356,0,0.476852
1357,4,0.478395
1358,4,0.478395
1359,0,0.476852
1360,0,0.476852
1361,4,0.478395
1362,4,0.476852
1363,0,0.475309
1364,0,0.475309
1365,0,0.475309
1366,0,0.476852
1367,0,0.476852
1368,0,0.478395
1369,0,0.478395
1370,0,0.478395
1371,0,0.476852
1372,0,0.476852
1373,0,0.476852
1374,0,0.475309
1375,0,0.475309
1376,0,0.475309
1377,0,0.475309
1378,0,0.476852
1379,0,0.476852
1380,0,0.476852
1381,8,0.478395
1382,4,0.476852
1383,4,0.476852
1384,4,0.476852
1385,4,0.476852
1386,4,0.476852
1387,0,0.475309
1388,4,0.473765
1389,4,0.473765
1390,4,0.472222
1391,8,0.473765
1392,0,0.472222
1393,4,0.473765
1394,4,0.473765
1395,4,0.473765
1396,0,0.475309
1397,0,0.475309
1398,0,0.475309
1399,0,0.476852
1400,4,0.478395
1401,4,0.479938
1402,4,0.479938
1403,0,0.478395
1404,0,0.478395
1405,0,0.479938
1406,0,0.479938
1407,0,0.479938
1408,0,0.479938
1409,4,0.481481
1410,4,0.479938
1411,0,0.478395
1412,8,0.479938
1413,4,0.478395
1414,4,0.476852
1415,0,0.475309
1416,0,0.475309
1417,0,0.475309
1418,0,0.475309
1419,0,0.475309
1420,0,0.475309
1421,4,0.476852
1422,4,0.476852
1423,12,0.478395
1424,16,0.476852
1425,8,0.475309
1426,16,0.476852
1427,8,0.475309
1428,0,0.473765
1429,0,0.473765
1430,0,0.473765
1431,0,0.473765
1432,0,0.475309
1433,0,0.475309
1434,0,0.473765
1435,0,0.473765
1436,0,0.473765
1437,0,0.472222
1438,0,0.472222
1439,0,0.472222
1440,0,0.470679
1441,0,0.470679
1442,0,0.470679
1443,0,0.472222
1444,0,0.472222
1445,0,0.473765
1446,8,0.475309
1447,4,0.473765
1448,4,0.473765
1449,4,0.472222
1450,4,0.472222
1451,12,0.473765
1452,4,0.472222
1453,0,0.470679
1454,0,0.470679
1455,0,0.469136
1456,4,0.470679
1457,4,0.470679
1458,4,0.470679
1459,4,0.470679
1460,4,0.470679
1461,8,0.472222
1462,12,0.470679
1463,4,0.469136
1464,4,0.467593
1465,8,0.469136
1466,8,0.470679
1467,8,0.469136
1468,4,0.467593
1469,0,0.466049
1470,0,0.466049
1471,0,0.466049
1472,0,0.464506
1473,0,0.464506
1474,0,0.466049
1475,0,0.466049
1476,0,0.466049
1477,4,0.464506
1478,0,0.466049
1479,0,0.466049
1480,0,0.466049
1481,0,0.466049
1482,0,0.466049
1483,0,0.466049
1484,0,0.466049
1485,0,0.467593
1486,8,0.469136
